MCAT_ID,MCAT_Name,Alt_Name,Subcat_ID,Stopword,Attribute
32012,Mesh Shoes,mesh shoes,714,shoes sports running boots shoe,mesh
32029,Lentil Flour,lentil flour,171,grain rice  rice flour basmati bean sugar,lentil
32029,Lentil Flour,lentil flour,171,grain rice  rice flour basmati bean sugar,lentil
32029,Lentil Flour,lentil flour,171,grain rice  rice flour basmati bean sugar,lentil
32039,Lettuce Seeds,lettuce seeds,14,seeds  seeds seed sesame hybrid seedlings,lettuce
32039,Lettuce Seeds,lettuce seeds,14,seeds  seeds seed sesame hybrid seedlings,lettuce
32039,Lettuce Seeds,lettuce seeds,14,seeds  seeds seed sesame hybrid seedlings,lettuce
32047,Lidocaine Hydrochloride,lidocaine hydrochloride,569,tablets sodium hydrochloride hcl antidepressant,lidocaine
32052,Life Jacket,life jacket,113,safety gloves industrial helmets clothing  gloves glove safety leather industrial,life jacket
32052,Life Jacket,life jacket,113,safety gloves industrial helmets clothing  gloves glove safety leather industrial,life jacket
32052,Life Jacket,life jacket,113,safety gloves industrial helmets clothing  gloves glove safety leather industrial,life jacket
32083,Lorry Loader,lorry loader,25,material equipments handling  handling pallet stacker equipment truck,lorry loader
32086,Lotus Stem,lotus stem,101,vegetables fresh  onion dried dehydrated frozen flake,lotus stem
32088,Lounge Chair,lounge chair,93,table sofa chair  table sofa chair plastic bean,lounge
32155,Metal Baskets,metal baskets,51,dustbin bin basket plastic bucket,metal baskets
32158,Metal Dustbin,metal dustbin,51,dustbin bin basket plastic bucket,metal
32163,Metal Buckets,metal buckets,51,dustbin bin basket plastic bucket,metal buckets
32164,Metal Buckles,metal buckles,111,button zipper buckle buttons metal,buckles
32167,LED Dot-Matrix Display,led dot-matrix display,211,display led displays light moving,dot-matrix
32171,LED Keychain,led keychain,747,keychain key chain opener keyring,led
32171,LED Keychain,led keychain,747,keychain key chain opener keyring,led
32171,LED Keychain,led keychain,747,keychain key chain opener keyring,led
32171,LED Keychain,led keychain,747,keychain key chain opener keyring,led
32171,LED Keychain,led keychain,747,keychain key chain opener keyring,led
32174,Lime Juice,lime juice,713,juice water fruit drinks drink,lime
32175,Lime Oil,lime oil,411,oils essential  oil oils essential oleoresin seed,lime
32175,Lime Oil,lime oil,411,oils essential  oil oils essential oleoresin seed,lime
32175,Lime Oil,lime oil,411,oils essential  oil oils essential oleoresin seed,lime
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32197,Linseed Oil,linseed oil,11,oil cooking  oil refined coconut sunflower seed,linseed
32233,Liquid Soap Dispenser,liquid soap dispenser,35,bathroom accessories  towel bathroom dispenser soap holder,liquid
32238,Liquid Vitamin Mineral,liquid vitamin mineral,13,feed food pet cake poultry,liquid vitamin mineral
32276,Magic Towel,magic towel,105,towel apron napkin tissue cotton,magic
32315,LED Lamp,led lamp,826,led lights  led light bulb lamp lights,
32317,LED Lighting Fixture,led lighting fixture,826,led lights  led light bulb lamp lights,lighting fixture
32317,LED Lighting Fixture,led lighting fixture,826,led lights  led light bulb lamp lights,lighting fixture
32317,LED Lighting Fixture,led lighting fixture,826,led lights  led light bulb lamp lights,lighting fixture
32317,LED Lighting Fixture,led lighting fixture,826,led lights  led light bulb lamp lights,lighting fixture
32319,LED Spotlight,led spotlight,758,light lights street led lamp,spotlight
32319,LED Spotlight,led spotlight,758,light lights street led lamp,spotlight
32340,Light Meters,light meters,249,measurement instrument  meter meters digital water level,light
32357,Lima Beans,lima beans,101,vegetables fresh  onion dried dehydrated frozen flake,lima beans
32359,Limit Switches,limit switches,88,switches electrical  switches switch modular limit button,
32383,Loose Leaf Binders,loose leaf binders,433,notebook  file notebook folder leather book,loose leaf binders
32398,LPG Kits,lpg kits,254,gas cylinder lpg cylinders regulator,kits
32399,LPG Pipe,lpg pipe,254,gas cylinder lpg cylinders regulator,pipe
32400,Lux Meter,lux meter,249,measurement instrument  meter meters digital water level,lux
32417,Machine Embroidery Thread,machine embroidery thread,242,yarn fibers threads  yarn thread cotton polyester fiber,machine embroidery
32454,LED Name Badge,led name badge,211,display led displays light moving,name badge
32454,LED Name Badge,led name badge,211,display led displays light moving,name badge
32455,LED Torch,led torch,826,led lights  led light bulb lamp lights,torch
32458,Leek Seeds,leek seeds,14,seeds  seeds seed sesame hybrid seedlings,leek
32458,Leek Seeds,leek seeds,14,seeds  seeds seed sesame hybrid seedlings,leek
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32476,Litsea Cubeba Oil,litsea cubeba oil,411,oils essential  oil oils essential oleoresin seed,litsea cubeba
32487,Loader Bucket,loader bucket,25,material equipments handling  handling pallet stacker equipment truck,loader bucket
32491,Loading Machinery,loading machinery,25,material equipments handling  handling pallet stacker equipment truck,loading machinery
32491,Loading Machinery,loading machinery,25,material equipments handling  handling pallet stacker equipment truck,loading machinery
32498,Malai Peda,malai peda,848,sweets  laddu sweets halwa burfi chikki,malai peda
32515,Maple Wood,maple wood,209,wood plywood board particle laminated,maple
32515,Maple Wood,maple wood,209,wood plywood board particle laminated,maple
32550,Marjoram Oil,marjoram oil,411,oils essential  oil oils essential oleoresin seed,marjoram
32550,Marjoram Oil,marjoram oil,411,oils essential  oil oils essential oleoresin seed,marjoram
32550,Marjoram Oil,marjoram oil,411,oils essential  oil oils essential oleoresin seed,marjoram
32586,Mass Spectrometer,mass spectrometer,630,analyzer analyzers gas spectrometer spectrophotometer,mass
32586,Mass Spectrometer,mass spectrometer,630,analyzer analyzers gas spectrometer spectrophotometer,mass
32596,Match Boxes,match boxes,427,burner auto  burner gas stove stoves matches,match boxes
32617,Needled Felt,needled felt,836,fabric industrial  fabric fabrics woven nylon cloth,needled felt
32620,Neem Coir Peat,neem coir peat,99,fertilizer  fertilizer fertilizers organic soil granules,neem coir peat
32640,Net Fabrics,net fabrics,234,fabrics natural textile  fabric fabrics polyester cloth cotton,net
32652,Network Hubs,network hubs,58,networking devices  cable router wireless network modem,hubs
32652,Network Hubs,network hubs,58,networking devices  cable router wireless network modem,hubs
32673,Newspaper Racks,newspaper racks,103,furniture  rack drawer racks shelves wooden,newspaper
32675,Niaouli Oil,niaouli oil,411,oils essential  oil oils essential oleoresin seed,niaouli
32675,Niaouli Oil,niaouli oil,411,oils essential  oil oils essential oleoresin seed,niaouli
32675,Niaouli Oil,niaouli oil,411,oils essential  oil oils essential oleoresin seed,niaouli
32691,Nickel Chromium Wire,nickel chromium wire,763,metal wire  wire copper steel wires conductors,nickel chromium
32709,Nickel Silver Wire,nickel silver wire,763,metal wire  wire copper steel wires conductors,nickel silver
32709,Nickel Silver Wire,nickel silver wire,763,metal wire  wire copper steel wires conductors,nickel silver
32718,Night Lamps,night lamps,621,bamboo lantern,night lamps
32718,Night Lamps,night lamps,621,bamboo lantern,night lamps
32739,Nitrogen Fertilizers,nitrogen fertilizers,99,fertilizer  fertilizer fertilizers organic soil granules,nitrogen
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32752,Milk Trucks,milk trucks,246,heavy truck  truck trailer trucks parts trailers,milk
32763,Mini Air Compressor,mini air compressor,71,consumables compressor parts air & spare accessories  compressor air compressors oil refrigeration,mini
32763,Mini Air Compressor,mini air compressor,71,consumables compressor parts air & spare accessories  compressor air compressors oil refrigeration,mini
32763,Mini Air Compressor,mini air compressor,71,consumables compressor parts air & spare accessories  compressor air compressors oil refrigeration,mini
32764,Mini Alarm Clock,mini alarm clock,248,decorative clock  clock watches watch wall wrist,mini alarm
32776,Mini DVD,mini dvd,797,device data storage  drive hard usb disk pen,mini dvd
32778,Mini Excavators,mini excavators,155,machinery parts earthmoving  excavator loader loaders wheel motor,mini excavators
32778,Mini Excavators,mini excavators,155,machinery parts earthmoving  excavator loader loaders wheel motor,mini excavators
32785,Mini Fridge,mini fridge,840,refrigerator parts spare  refrigerator freezer refrigeration cooler commercial,mini fridge
32792,Mini Microphone,mini microphone,761,headphone microphone headset earphone bluetooth,mini
32792,Mini Microphone,mini microphone,761,headphone microphone headset earphone bluetooth,mini
32793,Mini Milling Machine,mini milling machine,158,parts grinding  grinding machine mill milling grinder,mini
32799,Mini Projector,mini projector,198,equipments office automation  printer machine projector scanner machines,mini
32799,Mini Projector,mini projector,198,equipments office automation  printer machine projector scanner machines,mini
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32806,Mobile Charger,mobile charger,750,mobile phones accessories  mobile phones phone charger power,
32807,Mobile Crane,mobile crane,589,crane  crane cranes pulley hoist hoists,mobile
32811,Mobile Homes,mobile homes,648,prefabricated structures  portable prefabricated house cabin shelters,mobile homes
32819,Mobile Phone Headset,mobile phone headset,761,headphone microphone headset earphone bluetooth,mobile phone
32819,Mobile Phone Headset,mobile phone headset,761,headphone microphone headset earphone bluetooth,mobile phone
32819,Mobile Phone Headset,mobile phone headset,761,headphone microphone headset earphone bluetooth,mobile phone
32819,Mobile Phone Headset,mobile phone headset,761,headphone microphone headset earphone bluetooth,mobile phone
32824,Modular Drawers,modular drawers,103,furniture  rack drawer racks shelves wooden,modular drawers
32829,Modular Office Furniture,modular office furniture,500,commercial furniture  chair furniture office table tables,modular
32847,Non Stick Pan,non stick pan,694,baking tray cake pizza pan,non stick
32849,Non Woven Cloth,non woven cloth,234,fabrics natural textile  fabric fabrics polyester cloth cotton,non woven
32850,Nonstick Cookware Set,nonstick cookware set,694,baking tray cake pizza pan,nonstick cookware set
32851,Noodle Machine,noodle machine,730,machine coffee making plant chips,noodle
32851,Noodle Machine,noodle machine,730,machine coffee making plant chips,noodle
32851,Noodle Machine,noodle machine,730,machine coffee making plant chips,noodle
32864,Notice Board,notice board,515,writing board  board whiteboard interactive boards magnetic,notice
32864,Notice Board,notice board,515,writing board  board whiteboard interactive boards magnetic,notice
32864,Notice Board,notice board,515,writing board  board whiteboard interactive boards magnetic,notice
32864,Notice Board,notice board,515,writing board  board whiteboard interactive boards magnetic,notice
